,,feature,feature
2020/5/6,SZ002428,0.001593063,0.374404096
2020/5/6,SZ002727,-0.002535237,0.039801602
2020/5/6,SZ002750,0.004549078,-0.201631007
2020/5/7,SH600096,0.000143706,-0.061302847
2020/5/7,SZ000538,-9.64929E-05,-0.009114122
2020/5/7,SZ000560,-0.000444489,0.078820115
2020/5/7,SZ000878,0.001062678,-0.107832147
2020/5/7,SZ002053,-0.000123367,0.009858224
2020/5/7,SZ002059,7.73046E-05,-0.058671416
2020/5/7,SZ002265,0.001905812,-0.489743262
2020/5/7,SZ002428,-0.007489283,0.139868501
2020/5/7,SZ002727,0.00041255,-0.06035394
2020/5/7,SZ002750,0.01062517,-0.372987559
2020/5/8,SH600096,0.000231197,-0.04600705
2020/5/8,SZ000538,6.10997E-05,0.06453359
2020/5/8,SZ000560,3.64274E-05,0.061268308
2020/5/8,SZ000878,-0.002594372,0.215190709
2020/5/8,SZ002053,0.001047706,0.185401126
2020/5/8,SZ002059,-0.001243112,-0.359632627
2020/5/8,SZ002265,0.000679663,-0.359432492
2020/5/8,SZ002428,-0.002658495,-0.036750095
2020/5/8,SZ002727,-0.004095954,-0.701343245
2020/5/8,SZ002750,0.007565413,-0.428632115
2020/5/11,SH600096,1.02804E-05,-0.009545365
2020/5/11,SZ000538,0.000345406,0.076004705
2020/5/11,SZ000560,-5.98255E-05,-0.003379752
2020/5/11,SZ000878,-6.32475E-06,-0.021012687
2020/5/11,SZ002053,0.000431834,0.084468978
2020/5/11,SZ002059,-0.000765396,-0.211783249
2020/5/11,SZ002265,-0.000497091,-0.142808687
2020/5/11,SZ002428,-0.003061858,-0.032336359
2020/5/11,SZ002727,-0.003899194,-0.34148796
2020/5/11,SZ002750,0.005540241,-0.290810476
2020/5/12,SH600096,0.000875257,-0.095917754
2020/5/12,SZ000538,-0.000103825,0.008799946
2020/5/12,SZ000560,0.001907964,-0.157825079
2020/5/12,SZ000878,-5.96306E-05,0.020101394
2020/5/12,SZ002053,0.000729661,-0.129236375
2020/5/12,SZ002059,-0.000180826,-0.29420458
2020/5/12,SZ002265,0.00054102,-0.174532763
2020/5/12,SZ002428,-0.001030324,-0.082011204
2020/5/12,SZ002727,-0.002553096,-0.136681877
2020/5/12,SZ002750,0.004754447,-0.296016257
2020/5/13,SH600096,0.004251151,-0.194383045
2020/5/13,SZ000538,-0.001488208,-0.15211008
2020/5/13,SZ000560,-2.33016E-05,0.098501969
2020/5/13,SZ000878,0.000517844,-0.072168971
2020/5/13,SZ002053,-2.38406E-05,0.044093867
2020/5/13,SZ002059,0.002813214,-0.233708936
2020/5/13,SZ002265,0.000150862,-0.036487365
2020/5/13,SZ002428,-0.010457133,-0.010463045
2020/5/13,SZ002727,0.008977439,0.319961886
2020/5/13,SZ002750,0.005736027,-0.254840433
2020/5/14,SH600096,0.00535056,-0.327359234
2020/5/14,SZ000538,-0.000354979,-0.402754031
2020/5/14,SZ000560,0.00207693,-0.143504232
2020/5/14,SZ000878,0.000135445,-0.093400739
2020/5/14,SZ002053,0.000469494,0.08821109
2020/5/14,SZ002059,8.01601E-05,-0.116432812
2020/5/14,SZ002265,-2.47681E-05,0.005486233
2020/5/14,SZ002428,-0.013814466,-0.156147758
2020/5/14,SZ002727,-0.002344191,-0.063056463
2020/5/14,SZ002750,0.00251622,-0.170566886
2020/5/15,SH600096,0.027392016,-0.49286
2020/5/15,SZ000538,-0.000147393,-0.047647031
2020/5/15,SZ000560,0.003333871,-0.171812215
2020/5/15,SZ000878,0.002224083,-0.141286737
2020/5/15,SZ002053,0.003012335,-0.247494636
2020/5/15,SZ002059,0.000724288,-0.169287449
2020/5/15,SZ002265,0.000929658,-0.103734725
2020/5/15,SZ002428,-0.009589486,-0.185852843
2020/5/15,SZ002727,-0.000808678,-0.073382676
2020/5/15,SZ002750,0.003007208,-0.169150786
2020/5/18,SH600096,0.024136778,-0.493172757
2020/5/18,SZ000538,-0.000402551,-0.195810684
2020/5/18,SZ000560,-0.000557391,-0.048437718
2020/5/18,SZ000878,0.006487678,0.380380219
2020/5/18,SZ002053,0.000388643,-0.092707271
2020/5/18,SZ002059,0.004214388,-0.197966224
2020/5/18,SZ002265,0.000423163,-0.088160262
2020/5/18,SZ002428,-0.020381562,0.018395545
2020/5/18,SZ002727,0.002847019,0.17703375
2020/5/18,SZ002750,0.001830279,-0.126999493
2020/5/19,SH600096,0.016867078,-0.4096406
2020/5/19,SZ000538,-0.00039684,-0.048302068
2020/5/19,SZ000560,0.000718742,-0.079607364
2020/5/19,SZ000878,0.001242382,0.215242655
2020/5/19,SZ002053,0.00061576,0.103970275
2020/5/19,SZ002059,0.000709297,-0.08253254
2020/5/19,SZ002265,9.03459E-06,-0.020332605
2020/5/19,SZ002428,-0.012302599,0.072767474
2020/5/19,SZ002727,2.75754E-05,0.022791522
2020/5/19,SZ002750,0.008993319,-0.30834941
2020/5/20,SH600096,0.006729022,-0.244961324
2020/5/20,SZ000538,3.25184E-05,-0.017975214
2020/5/20,SZ000560,-0.000120235,0.013740525
2020/5/20,SZ000878,-0.002162839,0.062268984
2020/5/20,SZ002053,-0.000364362,0.07336861
2020/5/20,SZ002059,0.000827535,-0.088466211
2020/5/20,SZ002265,-8.73784E-05,-0.010258031
2020/5/20,SZ002428,-0.003152023,0.002937113
2020/5/20,SZ002727,0.001356617,0.121335735
2020/5/20,SZ002750,0.003430269,-0.178001696
2020/5/21,SH600096,0.013846706,-0.360828434
2020/5/21,SZ000538,-1.55445E-05,-0.009687046
2020/5/21,SZ000560,0.000778385,-0.110268319
2020/5/21,SZ000878,0.001589208,0.270032635
2020/5/21,SZ002053,1.12432E-06,0.014167223
2020/5/21,SZ002059,4.02923E-05,-0.024274746
2020/5/21,SZ002265,-0.0002004,-0.006157435
2020/5/21,SZ002428,0.002510079,-0.160260551
2020/5/21,SZ002727,-0.000158109,-0.066599045
2020/5/21,SZ002750,0.003014478,-0.177536804
2020/5/22,SH600096,0.037017006,-0.730497522
2020/5/22,SZ000538,-0.000194544,-0.056438276
2020/5/22,SZ000560,0.000110474,-0.060154193
2020/5/22,SZ000878,-0.000874275,0.022423823
2020/5/22,SZ002053,0.004674501,-0.217336242
2020/5/22,SZ002059,0.000526241,-0.092798991
2020/5/22,SZ002265,0.001285514,-0.137432326
2020/5/22,SZ002428,-0.002279005,-0.057966716
2020/5/22,SZ002727,-0.000442161,-0.060916531
2020/5/22,SZ002750,0.004325058,-0.248634317
2020/5/25,SH600096,0.020343016,-0.53947355
2020/5/25,SZ000538,-1.02486E-05,-0.00600873
2020/5/25,SZ000560,0.000498085,-0.077726701
2020/5/25,SZ000878,0.001212208,-0.107192258
2020/5/25,SZ002053,0.005248923,-0.279602788
2020/5/25,SZ002059,0.003602439,-0.346338237
2020/5/25,SZ002265,0.008764895,-0.388063572
2020/5/25,SZ002428,0.002706779,-0.173889003
2020/5/25,SZ002727,-5.16591E-06,-0.062174061
2020/5/25,SZ002750,0.005815663,-0.278493268
2020/5/26,SH600096,0.019460482,-0.451454449
2020/5/26,SZ000538,-0.000483099,0.060797738
2020/5/26,SZ000560,0.001337935,-0.115253343
2020/5/26,SZ000878,0.001101473,-0.102110052
2020/5/26,SZ002053,-0.000917003,-0.131963863
2020/5/26,SZ002059,0.002291281,-0.826747371
2020/5/26,SZ002265,0.003627148,-0.232781332
2020/5/26,SZ002428,-1.84624E-05,-0.100830239
2020/5/26,SZ002727,-0.00018694,-0.084062769
2020/5/26,SZ002750,0.003086733,-0.203589274
2020/5/27,SH600096,0.015840872,-0.387559141
2020/5/27,SZ000538,0.00024864,-0.079093046
2020/5/27,SZ000560,0.000190953,0.055879965
2020/5/27,SZ000878,0.000738079,-0.081469764
2020/5/27,SZ002053,-0.003050325,0.067043765
2020/5/27,SZ002059,0.005751968,-0.528195218
2020/5/27,SZ002265,0.000103797,-0.041763917
2020/5/27,SZ002428,-0.000133027,-0.051379795
2020/5/27,SZ002727,-0.000193256,-0.017292764
2020/5/27,SZ002750,0.003430752,-0.251320957
2020/5/28,SH600096,0.011908486,-0.323865936
2020/5/28,SZ000538,-0.000359116,0.041301041
2020/5/28,SZ000560,0.007555331,0.342941069
2020/5/28,SZ000878,-0.000747018,-0.052939009
2020/5/28,SZ002053,-0.002580271,0.090624026
2020/5/28,SZ002059,0.003121455,-0.42059705
2020/5/28,SZ002265,0.000275462,-0.054627473
2020/5/28,SZ002428,-0.002827513,0.002343219
2020/5/28,SZ002727,0.000114271,-0.036680711
2020/5/28,SZ002750,0.003192572,-0.177332983
2020/5/29,SH600096,0.010270294,-0.311371171
2020/5/29,SZ000538,-1.25748E-05,-0.034617557
2020/5/29,SZ000560,-5.70796E-05,0.102602997
2020/5/29,SZ000878,0.00317794,-0.167438501
2020/5/29,SZ002053,-0.001226026,0.156911805
2020/5/29,SZ002059,-0.002994414,-0.382203995
2020/5/29,SZ002265,0.002914148,-0.224527518
2020/5/29,SZ002428,0.001798038,-0.126044953
2020/5/29,SZ002727,0.000270198,0.052684412
2020/5/29,SZ002750,0.003363766,-0.304062648
2020/6/1,SH600096,-0.000258136,-0.174546904
2020/6/1,SZ000538,-4.62767E-05,0.014097459
2020/6/1,SZ000560,-0.000175857,0.013241369
2020/6/1,SZ000878,-0.000852875,0.055653497
2020/6/1,SZ002053,-0.00143206,0.174054888
2020/6/1,SZ002059,-0.001208896,-0.188501692
2020/6/1,SZ002265,0.000104762,-0.030384881
2020/6/1,SZ002428,-0.001481401,0.019999168
2020/6/1,SZ002727,0.002050026,0.156384445
2020/6/1,SZ002750,0.049015236,-0.978016783
2020/6/2,SH600096,0.00355039,-0.210609737
2020/6/2,SZ000538,0.000115227,0.091977165
2020/6/2,SZ000560,-0.001954932,0.126289142
2020/6/2,SZ000878,-0.000201551,0.004090727
2020/6/2,SZ002053,-0.003089178,0.075694558
2020/6/2,SZ002059,-0.000856382,-0.156122873
2020/6/2,SZ002265,-0.000510459,0.019862866
2020/6/2,SZ002428,-0.000471982,0.066336659
2020/6/2,SZ002727,0.000307711,0.052323119
2020/6/2,SZ002750,0.032069351,-0.735290891
2020/6/3,SH600096,0.006551544,-0.288837756
2020/6/3,SZ000538,0.001407059,0.273408815
2020/6/3,SZ000560,-0.003507415,0.120079886
2020/6/3,SZ000878,-0.002878184,0.09555736
2020/6/3,SZ002053,-0.00348667,0.10942147
2020/6/3,SZ002059,0.000233389,-0.388797803
2020/6/3,SZ002265,-8.40874E-05,-0.015132952
2020/6/3,SZ002428,0.000294486,0.079154511
2020/6/3,SZ002727,0.000165188,-0.109112579
2020/6/3,SZ002750,0.004724793,0.351336152
2020/6/4,SH600096,0.00076884,-0.155357335
2020/6/4,SZ000538,0.000972159,0.170287621
2020/6/4,SZ000560,-0.000923854,0.011751346
2020/6/4,SZ000878,0.002427451,-0.146980604
2020/6/4,SZ002053,-0.000426111,-0.01641081
2020/6/4,SZ002059,0.000279913,-0.283115153
2020/6/4,SZ002265,-0.000259188,0.048039077
2020/6/4,SZ002428,-6.60425E-05,-0.078303218
2020/6/4,SZ002727,-6.92057E-05,-0.016699433
2020/6/4,SZ002750,-0.000101265,0.088998391
2020/6/5,SH600096,0.005372113,-0.227289265
2020/6/5,SZ000538,0.001842826,0.181908497
2020/6/5,SZ000560,-0.00166756,-0.006409955
2020/6/5,SZ000878,0.00227963,-0.155267922
2020/6/5,SZ002053,-0.003891529,0.032251878
2020/6/5,SZ002059,-0.00129181,-0.150164685
2020/6/5,SZ002265,0.000658148,-0.088464483
2020/6/5,SZ002428,0.001105876,-0.098676795
2020/6/5,SZ002727,0.000235,-0.061299283
2020/6/5,SZ002750,0.001561006,-0.128819044
2020/6/8,SH600096,0.005789309,-0.227469963
2020/6/8,SZ000538,6.07189E-05,-0.052491216
2020/6/8,SZ000560,-0.00107136,0.040060811
2020/6/8,SZ000878,0.034870662,0.674967602
2020/6/8,SZ002053,-0.002311458,0.068154725
2020/6/8,SZ002059,-0.001345775,-0.247897553
2020/6/8,SZ002265,0.000125617,-0.0377177
2020/6/8,SZ002428,-0.000627288,0.113314659
2020/6/8,SZ002727,-1.91876E-05,-0.065423515
2020/6/8,SZ002750,-0.00010746,0.015432108
2020/6/9,SH600096,0.017126041,-0.549408021
2020/6/9,SZ000538,-0.00083445,-0.061592347
2020/6/9,SZ000560,0.001650496,-0.12354368
2020/6/9,SZ000878,0.008874074,0.329384612
2020/6/9,SZ002053,8.13443E-05,-0.026783722
2020/6/9,SZ002059,-0.001056057,-0.252189701
2020/6/9,SZ002265,0.007526825,-0.338727737
2020/6/9,SZ002428,-0.00044177,0.002644594
2020/6/9,SZ002727,-0.000522195,-0.132085992
2020/6/9,SZ002750,0.000256761,-0.057693195
2020/6/10,SH600096,0.002323625,-0.147849306
2020/6/10,SZ000538,-5.43612E-05,0.038752413
2020/6/10,SZ000560,0.04731881,0.71777589
2020/6/10,SZ000878,0.007924507,0.322280052
2020/6/10,SZ002053,0.00116816,-0.107507673
2020/6/10,SZ002059,0.000687447,-0.253410786
2020/6/10,SZ002265,0.009017544,-0.641082263
2020/6/10,SZ002428,6.23914E-05,0.036146054
2020/6/10,SZ002727,0.000110814,0.03145361
2020/6/10,SZ002750,0.00501743,0.260882492
2020/6/11,SH600096,0.000326777,-0.06882875
2020/6/11,SZ000538,-0.000454474,-0.001475085
2020/6/11,SZ000560,0.008188288,0.309823525
2020/6/11,SZ000878,0.006967777,0.329005721
2020/6/11,SZ002053,0.004424851,-0.198364712
2020/6/11,SZ002059,0.000954888,-0.307758473
2020/6/11,SZ002265,0.008730183,-0.493102853
2020/6/11,SZ002428,-0.000200364,0.012519431
2020/6/11,SZ002727,-1.44956E-05,0.06348178
2020/6/11,SZ002750,0.000893431,0.167039935
2020/6/12,SH600096,0.00487256,-0.280129248
2020/6/12,SZ000538,0.001907991,-0.156590929
2020/6/12,SZ000560,-0.000125612,0.022084691
2020/6/12,SZ000878,0.009286313,0.349068236
2020/6/12,SZ002053,0.063768693,0.893326481
2020/6/12,SZ002059,0.000913275,-0.466647373
2020/6/12,SZ002265,0.004591981,-0.295646337
2020/6/12,SZ002428,0.000639217,-0.075019031
2020/6/12,SZ002727,-1.19649E-05,0.000662487
2020/6/12,SZ002750,0.000156654,-0.03942501
2020/6/15,SH600096,0.008484902,-0.445591054
2020/6/15,SZ000538,0.005365749,-0.495239915
2020/6/15,SZ000560,-5.88547E-05,0.081882778
2020/6/15,SZ000878,0.005104107,0.253814455
2020/6/15,SZ002053,0.014520274,0.403947901
2020/6/15,SZ002059,0.000232664,0.047329254
2020/6/15,SZ002265,0.001589182,-0.161836902
2020/6/15,SZ002428,0.000261286,-0.049051856
2020/6/15,SZ002727,-0.000368065,4.94309E-05
2020/6/15,SZ002750,-0.00042209,0.055718721
2020/6/16,SH600096,0.005124618,-0.273295051
2020/6/16,SZ000538,-9.61537E-05,-0.070482412
2020/6/16,SZ000560,0.000461294,-0.175799368
2020/6/16,SZ000878,0.006453686,0.282160394
2020/6/16,SZ002053,0.000746531,0.081773085
2020/6/16,SZ002059,-0.000675601,-0.223879798
2020/6/16,SZ002265,0.000575512,-0.074661814
2020/6/16,SZ002428,0.000555163,-0.078982927
2020/6/16,SZ002727,8.74584E-05,-0.183090436
2020/6/16,SZ002750,-0.000156555,0.02405795
2020/6/17,SH600096,0.001392942,-0.111641755
2020/6/17,SZ000538,-0.000646956,-0.083845774
2020/6/17,SZ000560,-0.000535864,-0.093482006
2020/6/17,SZ000878,0.000126196,0.08294632
2020/6/17,SZ002053,0.000191931,0.045101943
2020/6/17,SZ002059,-0.000588713,-0.196417093
2020/6/17,SZ002265,0.006551105,0.396258872
2020/6/17,SZ002428,-0.000104999,-0.334354806
2020/6/17,SZ002727,-0.000540161,-0.106877999
2020/6/17,SZ002750,0.000962664,0.18515039
2020/6/18,SH600096,0.000972418,-0.098685761
2020/6/18,SZ000538,0.000401976,-0.070290419
2020/6/18,SZ000560,-5.90418E-05,-0.002766206
2020/6/18,SZ000878,0.002438677,0.171984881
2020/6/18,SZ002053,0.000321018,0.056963281
2020/6/18,SZ002059,0.001199488,-0.112727103
2020/6/18,SZ002265,-0.002193664,-0.141649304
2020/6/18,SZ002428,-0.000174963,-0.219655002
2020/6/18,SZ002727,0.000501963,-0.072913238
2020/6/18,SZ002750,-0.0015848,0.281215401
2020/6/19,SH600096,0.001011254,-0.122400297
2020/6/19,SZ000538,0.001559851,0.12722281
2020/6/19,SZ000560,9.98462E-05,0.029672061
2020/6/19,SZ000878,6.75575E-05,0.043498431
2020/6/19,SZ002053,-0.000334922,-0.045760717
2020/6/19,SZ002059,-0.016235572,0.344083358
2020/6/19,SZ002265,0.0005879,-0.138062286
2020/6/19,SZ002428,0.000962136,-0.149036332
2020/6/19,SZ002727,0.004357742,-0.27332586
2020/6/19,SZ002750,0.040917625,0.854605576
2020/6/22,SH600096,0.000175428,-0.052997759
2020/6/22,SZ000538,-8.07609E-05,-0.124642935
2020/6/22,SZ000560,6.76558E-05,0.026116372
2020/6/22,SZ000878,0.002150879,0.153304186
2020/6/22,SZ002053,2.43054E-05,0.018762144
2020/6/22,SZ002059,0.00098874,0.542377247
2020/6/22,SZ002265,0.000564451,-0.0781393
2020/6/22,SZ002428,0.000169368,0.039389034
2020/6/22,SZ002727,0.003582801,-0.185479796
2020/6/22,SZ002750,0.012604845,0.453538118
2020/6/23,SH600096,0.002784106,-0.177373234
2020/6/23,SZ000538,0.000177128,0.043250185
2020/6/23,SZ000560,-0.000125476,0.027463993
2020/6/23,SZ000878,8.27674E-05,0.027728094
2020/6/23,SZ002053,0.000466936,-0.064141802
2020/6/23,SZ002059,-0.006394381,0.121915882
2020/6/23,SZ002265,0.002443152,-0.146638956
2020/6/23,SZ002428,-4.6536E-06,0.00415039
2020/6/23,SZ002727,0.00425862,-0.197740266
2020/6/23,SZ002750,0.003217779,0.273975691
2020/6/24,SH600096,0.00440654,-0.221848486
2020/6/24,SZ000538,0.002984601,-0.162122057
2020/6/24,SZ000560,7.65493E-05,-0.057522007
2020/6/24,SZ000878,0.000548488,0.080822994
2020/6/24,SZ002053,0.000136193,0.0348457
2020/6/24,SZ002059,-0.001959309,0.019537028
2020/6/24,SZ002265,1.09944E-05,0.029069215
2020/6/24,SZ002428,-0.000704715,-0.129611729
2020/6/24,SZ002727,0.011438558,-0.517190963
2020/6/24,SZ002750,-0.000176813,0.089508995
2020/6/29,SH600096,0.001571634,-0.138398632
2020/6/29,SZ000538,0.001474325,-0.172556872
2020/6/29,SZ000560,0.000178192,0.055482268
2020/6/29,SZ000878,0.001791082,0.140164602
2020/6/29,SZ002053,0.000360079,0.056649684
2020/6/29,SZ002059,0.000662096,-0.077702384
2020/6/29,SZ002265,0.000964147,-0.115065924
2020/6/29,SZ002428,-0.000540542,-0.085666551
2020/6/29,SZ002727,0.007589318,-0.284487018
2020/6/29,SZ002750,-1.99409E-05,0.068528961
2020/6/30,SH600096,0.000832553,-0.111564607
2020/6/30,SZ000538,-0.000165952,0.039251824
2020/6/30,SZ000560,0.000205962,0.073662801
2020/6/30,SZ000878,0.00219635,0.163724358
2020/6/30,SZ002053,0.001286839,0.16905013
2020/6/30,SZ002059,-0.001579553,0.068500178
2020/6/30,SZ002265,0.000790304,-0.084334837
2020/6/30,SZ002428,-0.000259892,-0.022216046
2020/6/30,SZ002727,0.000562007,-0.070410417
2020/6/30,SZ002750,-0.00012257,0.033566486
2020/7/1,SH600096,0.013387929,-0.34398047
2020/7/1,SZ000538,-0.000817135,-0.026920478
2020/7/1,SZ000560,0.000638097,0.08212665
2020/7/1,SZ000878,0.014763745,0.3693878
2020/7/1,SZ002053,0.001085164,0.126822724
2020/7/1,SZ002059,-0.000865149,0.042916774
2020/7/1,SZ002265,0.001707229,-0.129434514
2020/7/1,SZ002428,-0.002399698,-0.096313914
2020/7/1,SZ002727,-0.000394153,-0.149541067
2020/7/1,SZ002750,-2.07251E-05,0.026881503
2020/7/2,SH600096,-0.006428558,0.115516902
2020/7/2,SZ000538,0.000791154,0.150806756
2020/7/2,SZ000560,0.006670279,0.279251981
2020/7/2,SZ000878,0.020479114,0.452183569
2020/7/2,SZ002053,0.000298277,0.051233532
2020/7/2,SZ002059,0.003369748,0.259456563
2020/7/2,SZ002265,0.000245297,0.059883263
2020/7/2,SZ002428,0.01592847,0.399835088
2020/7/2,SZ002727,8.46995E-08,0.001224848
2020/7/2,SZ002750,-0.000489935,0.050153068
2020/7/3,SH600096,0.0011623,0.33022271
2020/7/3,SZ000538,0.022883941,0.55652251
2020/7/3,SZ000560,0.003464376,0.193421541
2020/7/3,SZ000878,0.031616227,0.581648711
2020/7/3,SZ002053,0.001249767,0.108524459
2020/7/3,SZ002059,0.020243536,0.569022001
2020/7/3,SZ002265,6.04608E-07,-0.013931562
2020/7/3,SZ002428,0.029717048,0.60780941
2020/7/3,SZ002727,0.002075532,-0.251011725
2020/7/3,SZ002750,-5.18331E-05,0.044333777
2020/7/6,SH600096,-0.000377997,0.407041293
2020/7/6,SZ000538,0.02948911,0.630595942
2020/7/6,SZ000560,0.01277456,0.380739507
2020/7/6,SZ000878,0.036739781,0.608468043
2020/7/6,SZ002053,0.002533129,0.16801416
2020/7/6,SZ002059,0.009000803,0.358756524
2020/7/6,SZ002265,0.004808089,0.251582586
2020/7/6,SZ002428,0.020341641,0.554308921
2020/7/6,SZ002727,0.009546387,0.423890511
2020/7/6,SZ002750,0.002898108,0.202323009
2020/7/7,SH600096,-0.023123845,0.357006693
2020/7/7,SZ000538,0.014963667,0.468972211
2020/7/7,SZ000560,0.041215785,0.673338447
2020/7/7,SZ000878,0.039966855,0.666252816
2020/7/7,SZ002053,0.001527624,0.161259317
2020/7/7,SZ002059,0.011611322,0.440552973
2020/7/7,SZ002265,0.014819127,0.498591959
2020/7/7,SZ002428,0.011642117,0.377912944
2020/7/7,SZ002727,0.000900516,0.174184275
2020/7/7,SZ002750,0.002107503,0.193760419
2020/7/8,SH600096,0.003011288,0.663711243
2020/7/8,SZ000538,0.001554212,0.142765857
2020/7/8,SZ000560,0.007639235,0.289795908
2020/7/8,SZ000878,0.029968221,0.598439494
2020/7/8,SZ002053,0.005458374,0.29583248
2020/7/8,SZ002059,0.035685926,0.815802766
2020/7/8,SZ002265,0.001037628,0.359971617
2020/7/8,SZ002428,0.019250523,0.543195572
2020/7/8,SZ002727,0.002334984,0.229635339
2020/7/8,SZ002750,0.000462221,0.129911725
2020/7/9,SH600096,0.010344338,0.601740478
2020/7/9,SZ000538,0.004381547,0.214953699
2020/7/9,SZ000560,0.007921845,0.297746132
2020/7/9,SZ000878,0.050462821,0.763515905
2020/7/9,SZ002053,0.008092459,0.296959807
2020/7/9,SZ002059,0.007222611,0.735954947
2020/7/9,SZ002265,0.010750617,0.44910933
2020/7/9,SZ002428,0.028278743,0.623794659
2020/7/9,SZ002727,0.001083863,0.19989756
2020/7/9,SZ002750,0.002533579,0.197482061
2020/7/10,SH600096,0.001422766,0.363556368
2020/7/10,SZ000538,0.002682893,0.20881012
2020/7/10,SZ000560,0.002242799,0.151004669
2020/7/10,SZ000878,0.018759449,0.465573204
2020/7/10,SZ002053,0.005084865,0.222932651
2020/7/10,SZ002059,0.007947657,0.441297688
2020/7/10,SZ002265,0.008000637,0.332050552
2020/7/10,SZ002428,0.038705681,0.722115164
2020/7/10,SZ002727,0.001888576,0.184534058
2020/7/10,SZ002750,0.000680438,0.141604715
2020/7/13,SH600096,0.014226564,0.538919799
2020/7/13,SZ000538,0.010887689,0.351906137
2020/7/13,SZ000560,0.000526966,0.077702359
2020/7/13,SZ000878,0.042684452,0.683471449
2020/7/13,SZ002053,0.007982406,0.281279941
2020/7/13,SZ002059,0.004309741,0.319129313
2020/7/13,SZ002265,0.014745168,0.437069794
2020/7/13,SZ002428,0.005549516,0.244200004
2020/7/13,SZ002727,0.010953135,0.405817108
2020/7/13,SZ002750,0.002239312,0.176710192
2020/7/14,SH600096,0.008776793,0.407700779
2020/7/14,SZ000538,0.010850533,0.373036436
2020/7/14,SZ000560,0.001909047,0.134016187
2020/7/14,SZ000878,0.02210799,0.503166656
2020/7/14,SZ002053,0.015694191,0.395551066
2020/7/14,SZ002059,-0.00136858,0.102519299
2020/7/14,SZ002265,0.006597886,0.367845679
2020/7/14,SZ002428,0.049298771,0.791435855
2020/7/14,SZ002727,0.003878679,0.216594338
2020/7/14,SZ002750,0.001676633,0.190485539
2020/7/15,SH600096,0.013609207,0.434311851
2020/7/15,SZ000538,0.002483581,0.168740783
2020/7/15,SZ000560,0.014847097,0.402433287
2020/7/15,SZ000878,0.009909171,0.320130011
2020/7/15,SZ002053,0.00241006,0.146914682
2020/7/15,SZ002059,0.000461646,0.122069236
2020/7/15,SZ002265,0.001550918,0.144168799
2020/7/15,SZ002428,0.000127765,0.033813374
2020/7/15,SZ002727,0.004605268,0.213762802
2020/7/15,SZ002750,-0.002635867,-0.014506664
2020/7/16,SH600096,0.036800947,0.736164174
2020/7/16,SZ000538,0.004925161,0.224983837
2020/7/16,SZ000560,0.008821634,0.294419033
2020/7/16,SZ000878,0.004841158,0.227394801
2020/7/16,SZ002053,0.004921089,0.218489326
2020/7/16,SZ002059,0.018499123,0.470432432
2020/7/16,SZ002265,0.000371693,0.059000689
2020/7/16,SZ002428,0.02188395,0.483506047
2020/7/16,SZ002727,0.00853459,0.337998799
2020/7/16,SZ002750,-0.001437192,0.048602967
2020/7/17,SH600096,0.003911331,0.254758526
2020/7/17,SZ000538,-0.001549565,-0.060599879
2020/7/17,SZ000560,0.011817427,0.341990623
2020/7/17,SZ000878,0.001457917,0.114495463
2020/7/17,SZ002053,0.000640763,0.075301987
2020/7/17,SZ002059,0.024135745,0.555215336
2020/7/17,SZ002265,0.000220236,0.050180877
2020/7/17,SZ002428,0.005975945,0.248504599
2020/7/17,SZ002727,-9.54551E-05,0.133315068
2020/7/17,SZ002750,0.001078293,-0.156219111
2020/7/20,SH600096,0.016684194,0.465438615
2020/7/20,SZ000538,-0.00029821,0.016425843
2020/7/20,SZ000560,0.007940737,0.291371055
2020/7/20,SZ000878,0.004457767,0.23337033
2020/7/20,SZ002053,0.001283266,0.116288515
2020/7/20,SZ002059,0.051477048,0.763006136
2020/7/20,SZ002265,0.007386019,0.286458473
2020/7/20,SZ002428,0.002804083,0.191097613
2020/7/20,SZ002727,0.002202843,0.188429988
2020/7/20,SZ002750,-2.26258E-05,0.007422779
2020/7/21,SH600096,0.009688029,0.378111333
2020/7/21,SZ000538,-0.000190726,0.025613685
2020/7/21,SZ000560,0.016752251,0.424506824
2020/7/21,SZ000878,0.00255945,0.175461302
2020/7/21,SZ002053,0.001126086,0.10104637
2020/7/21,SZ002059,0.007283016,0.291734558
2020/7/21,SZ002265,0.002901793,0.211554197
2020/7/21,SZ002428,0.00671912,0.281336067
2020/7/21,SZ002727,0.003173078,0.241512817
2020/7/21,SZ002750,-5.09049E-05,0.017168784
2020/7/22,SH600096,0.010374697,0.396048427
2020/7/22,SZ000538,-7.41239E-06,0.044461825
2020/7/22,SZ000560,0.008843984,0.30388834
2020/7/22,SZ000878,-0.004531574,-0.075108677
2020/7/22,SZ002053,0.000569447,0.070841413
2020/7/22,SZ002059,0.001881107,0.167204832
2020/7/22,SZ002265,0.022801841,0.526287558
2020/7/22,SZ002428,0.002024852,0.136910664
2020/7/22,SZ002727,0.002283848,0.22056895
2020/7/22,SZ002750,7.56349E-06,-0.014072682
2020/7/23,SH600096,-0.004028147,0.199372357
2020/7/23,SZ000538,-0.000183939,0.035430553
2020/7/23,SZ000560,0.003758633,0.211804353
2020/7/23,SZ000878,-0.001089356,-0.014255983
2020/7/23,SZ002053,0.000255669,0.0551766
2020/7/23,SZ002059,0.000263411,0.089642203
2020/7/23,SZ002265,0.021571831,0.591615523
